,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
155,22000000.0,Universal Pictures,USA,Michael Apted,Biography,24720479.0,Gorillas in the Mist,PG-13,07-10-1988,129.0,7.0,Sigourney Weaver,20378.0,Harold T.P. Hayes,1988
156,19652638.0,Lucasfilm,USA,Francis Ford Coppola,Biography,23000000.0,Tucker: The Man and His Dream,PG,12-08-1988,110.0,6.9,Jeff Bridges,12469.0,Arnold Schulman,1988
157,2181286.0,"Malpaso Company, The",USA,Clint Eastwood,Biography,9000000.0,Bird,R,30-09-1988,161.0,7.2,Forest Whitaker,8856.0,Joel Oliansky,1988
158,201055.0,Les Films Christian Fechner,France,Bruno Nuytten,Biography,2508753.0,Camille Claudel,R,21-12-1989,158.0,7.3,Isabelle Adjani,5243.0,Reine-Marie Paris,1988
159,92752.0,Atlantic Entertainment Group,UK,Paul Schrader,Biography,1223326.0,Patty Hearst,R,23-09-1988,108.0,6.3,Natasha Richardson,1064.0,Patricia Hearst,1988
160,331469.0,Jolly Russell Productions,UK,Ken Russell,Biography,8720978.0,Salome's Last Dance,R,1988-06,89.0,6.7,Glenda Jackson,1110.0,Oscar Wilde,1988
161,18000000.0,TriStar Pictures,USA,Edward Zwick,Biography,26830000.0,Glory,R,16-02-1990,122.0,7.9,Matthew Broderick,107207.0,Kevin Jarre,1989
162,14000000.0,Ixtlan,USA,Oliver Stone,Biography,70001698.0,Born on the Fourth of July,R,05-01-1990,145.0,7.2,Tom Cruise,82727.0,Ron Kovic,1989
163,8286029.0,Ferndale Films,Ireland,Jim Sheridan,Biography,14743391.0,My Left Foot,R,30-03-1990,103.0,7.9,Daniel Day-Lewis,54654.0,Shane Connaughton,1989
164,8758290.0,Orion Pictures,USA,Jim McBride,Biography,13741060.0,Great Balls of Fire!,PG-13,30-06-1989,108.0,6.2,Dennis Quaid,13448.0,Myra Lewis,1989
165,3563162.0,Paramount Pictures,USA,Roland Joffé,Biography,22000000.0,Fat Man and Little Boy,PG-13,20-10-1989,127.0,6.5,Paul Newman,5811.0,Bruce Robinson,1989
166,1919653.0,Allied Vision,USA,Philippe Mora,Biography,5000000.0,Communion,R,10-11-1989,106.0,7.1,Christopher Walken,4489.0,Whitley Strieber,1989
167,8878235.0,Touchstone Pictures,USA,Ron Shelton,Biography,19131246.0,Blaze,R,13-12-1989,120.0,5.9,Paul Newman,3129.0,Blaze Starr,1989
168,1316495.0,Paulist Pictures,USA,John Duigan,Biography,8905895.0,Romero,PG-13,25-08-1989,102.0,7.3,Raul Julia,1789.0,John Sacret Young,1989
169,567839.0,FM Entertainment,USA,Larry Peerce,Biography,1089000.0,Wired,R,25-08-1989,112.0,4.4,Michael Chiklis,685.0,Bob Woodward,1989
170,408839.0,Nova International Films,USA,Robert M. Young,Biography,9000009.0,Triumph of the Spirit,R,23-12-1989,120.0,6.9,Willem Dafoe,1834.0,Shimon Arama,1989
171,259486.0,Hemdale,USA,Mick Jackson,Biography,87583595.0,Chattahoochee,R,20-04-1990,94.0,6.4,Gary Oldman,1524.0,James Cresson,1989
172,84378.0,Columbia Pictures Corporation,USA,Penny Marshall,Biography,52096475.0,Awakenings,PG-13,11-01-1991,121.0,7.8,Robert De Niro,101286.0,Oliver Sacks,1990
173,80958.0,Fugitive TV Productions,UK,Peter Medak,Biography,2060847.0,The Krays,R,09-11-1990,115.0,6.7,Gary Kemp,6422.0,Philip Ridley,1990
174,11567449.0,Universal Pictures,USA,Philip Kaufman,Biography,22000000.0,Henry & June,NC-17,05-10-1990,136.0,6.3,Fred Ward,10779.0,Anaïs Nin,1990
175,15140007.0,Caméra One,France,Jean-Paul Rappeneau,Biography,15267788.0,Cyrano de Bergerac,PG,01-12-1990,137.0,7.6,Gérard Depardieu,19222.0,Edmond Rostand,1990
176,15445131.0,Sovereign Pictures,USA,Barbet Schroeder,Biography,34688267.0,Reversal of Fortune,R,09-11-1990,111.0,7.3,Jeremy Irons,12127.0,Alan M. Dershowitz,1990
177,2670.0,Kanoon,Iran,Abbas Kiarostami,Biography,87576676.0,Close-Up,R,30-10-1991,98.0,8.3,Mohsen Makhmalbaf,10254.0,Abbas Kiarostami,1990
178,2231274.0,Belbo Films,France,Robert Altman,Biography,4557653.0,Vincent & Theo,PG-13,27-04-1990,133.0,7.1,Tim Roth,3036.0,Julian Mitchell,1990
179,35183792.0,Bill Graham Films,USA,Oliver Stone,Biography,38000000.0,The Doors,R,01-03-1991,140.0,7.2,Val Kilmer,72491.0,Randall Jahnson,1991
180,30000000.0,TriStar Pictures,USA,Barry Levinson,Biography,49114016.0,Bugsy,R,20-12-1991,136.0,6.8,Warren Beatty,22209.0,James Toback,1991
181,9493259.0,Carolco Pictures,UK,Richard Attenborough,Biography,31000000.0,Chaplin,PG-13,08-01-1993,143.0,7.6,Robert Downey Jr.,45964.0,David Robinson,1992
182,33000000.0,Largo International N.V.,USA,Spike Lee,Biography,48169908.0,Malcolm X,PG-13,18-11-1992,202.0,7.7,Denzel Washington,69074.0,Alex Haley,1992
183,24276500.0,Twentieth Century Fox Film Corporation,USA,Danny DeVito,Biography,35000000.0,Hoffa,R,25-12-1992,140.0,6.6,Jack Nicholson,18198.0,David Mamet,1992
184,72000000.0,Icon Entertainment International,USA,Mel Gibson,Biography,75600000.0,Braveheart,R,24-05-1995,178.0,8.4,Mel Gibson,807256.0,Randall Wallace,1995
185,2424439.0,New Line Cinema,USA,Scott Kalvert,Biography,22000000.0,The Basketball Diaries,R,21-04-1995,102.0,7.3,Leonardo DiCaprio,86655.0,Jim Carroll,1995
186,23000000.0,Hollywood Pictures,USA,John N. Smith,Biography,84919401.0,Dangerous Minds,R,11-08-1995,99.0,6.4,Michelle Pfeiffer,40880.0,LouAnne Johnson,1995
187,339889.0,FIT Productions,UK,Agnieszka Holland,Biography,8000000.0,Total Eclipse,R,03-11-1995,111.0,6.6,Leonardo DiCaprio,11309.0,Christopher Hampton,1995
188,13560960.0,Cinergi Pictures Entertainment,USA,Oliver Stone,Biography,50000000.0,Nixon,R,05-01-1996,192.0,7.1,Anthony Hopkins,25426.0,Stephen J. Rivele,1995
189,20191312.0,Columbia Pictures Corporation,USA,Milos Forman,Biography,36000000.0,The People vs. Larry Flynt,R,10-01-1997,129.0,7.3,Woody Harrelson,76047.0,Scott Alexander,1996
190,50047179.0,Hollywood Pictures,USA,Alan Parker,Biography,55000000.0,Evita,PG,10-01-1997,135.0,6.3,Madonna,30484.0,Tim Rice,1996
191,5500000.0,Australian Film Finance Corporation (AFFC),Australia,Scott Hicks,Biography,35811509.0,Claroscuro,PG-13,14-02-1997,105.0,7.7,Geoffrey Rush,45511.0,Jan Sardi,1996
192,2961991.0,Eleventh Street Production,USA,Julian Schnabel,Biography,3300000.0,Basquiat,R,09-08-1996,108.0,6.9,Jeffrey Wright,16846.0,Lech Majewski,1996
193,11092559.0,Warner Bros.,UK,Neil Jordan,Biography,28000000.0,Michael Collins,R,25-10-1996,133.0,7.1,Liam Neeson,25719.0,Neil Jordan,1996
194,35000000.0,Mandalay Entertainment,USA,Mike Newell,Biography,41909762.0,Donnie Brasco,R,28-02-1997,127.0,7.8,Al Pacino,239317.0,Joseph D. Pistone,1997
195,20000000.0,Q Productions,USA,Gregory Nava,Biography,35422828.0,Selena,PG,21-03-1997,127.0,6.7,Jennifer Lopez,20575.0,Gregory Nava,1997
196,20000000.0,Paramount Pictures,USA,Betty Thomas,Biography,41198146.0,Private Parts,R,07-03-1997,109.0,6.8,Howard Stern,30718.0,Howard Stern,1997
197,30000000.0,PolyGram Filmed Entertainment,UK,Shekhar Kapur,Biography,30082699.0,Elizabeth,R,19-02-1999,124.0,7.5,Cate Blanchett,80195.0,Michael Hirst,1998
198,90000000.0,Universal Pictures,USA,Tom Shadyac,Biography,135026902.0,Patch Adams,PG-13,25-12-1998,115.0,6.7,Robin Williams,86765.0,Patch Adams,1998
199,4500000.0,Media 8 Entertainment,Germany,Patty Jenkins,Biography,34469210.0,Monster: Asesina en serie,R,30-01-2004,109.0,7.3,Charlize Theron,114157.0,Patty Jenkins,2003
200,102608827.0,Forward Pass,Germany,Martin Scorsese,Biography,110000000.0,El aviador,PG-13,25-12-2004,170.0,7.5,Leonardo DiCaprio,284387.0,John Logan,2004
201,25000000.0,Miramax,USA,Marc Forster,Biography,51680613.0,Finding Neverland,PG,17-12-2004,106.0,7.7,Johnny Depp,182038.0,Allan Knee,2004
202,5128124.0,OLC / Rights Entertainment,New Zealand,Roger Donaldson,Biography,25000000.0,The World's Fastest Indian,PG-13,24-03-2006,127.0,7.8,Anthony Hopkins,46465.0,Roger Donaldson,2005
203,7500000.0,Warner Independent Pictures (WIP),USA,George Clooney,Biography,31501218.0,"Good Night, and Good Luck.",PG,04-11-2005,93.0,7.5,David Strathairn,86894.0,George Clooney,2005
204,55000000.0,Columbia Pictures Corporation,USA,Gabriele Muccino,Biography,163566459.0,The Pursuit of Happyness,PG-13,15-12-2006,117.0,8.0,Will Smith,369367.0,Steve Conrad,2006
205,15962471.0,Columbia Pictures Corporation,USA,Sofia Coppola,Biography,40000000.0,Marie Antoinette,PG-13,20-10-2006,123.0,6.4,Kirsten Dunst,85914.0,Sofia Coppola,2006
206,6000000.0,Fox Searchlight Pictures,UK,Kevin Macdonald,Biography,17605861.0,The Last King of Scotland,R,19-01-2007,123.0,7.7,James McAvoy,154942.0,Peter Morgan,2006
207,14415222.0,Focus Features,USA,Allen Coulter,Biography,28000000.0,Hollywoodland,R,08-09-2006,126.0,6.5,Adrien Brody,30288.0,Paul Bernbaum,2006
208,3904982.0,Warner Bros.,USA,Andrew Dominik,Biography,30000000.0,The Assassination of Jesse James by the Coward Robert Ford,R,19-10-2007,160.0,7.5,Brad Pitt,146553.0,Andrew Dominik,2007
209,100000000.0,Universal Pictures,USA,Ridley Scott,Biography,130164645.0,American Gangster,R,02-11-2007,157.0,7.8,Denzel Washington,342994.0,Steven Zaillian,2007
210,21000000.0,Paramount Pictures,Germany,Richard LaGravenese,Biography,36605602.0,Escritores de la libertad,PG-13,05-01-2007,123.0,7.5,Hilary Swank,56827.0,Richard LaGravenese,2007
211,66661095.0,Universal Pictures,USA,Mike Nichols,Biography,75000000.0,Charlie Wilson's War,R,21-12-2007,102.0,7.1,Tom Hanks,94070.0,Aaron Sorkin,2007
212,4017609.0,Killer Films,Germany,Todd Haynes,Biography,20000000.0,Mi historia sin mi,R,07-12-2007,135.0,7.0,Christian Bale,50599.0,Todd Haynes,2007
213,16285240.0,Universal Pictures,UK,Shekhar Kapur,Biography,55000000.0,Elizabeth: The Golden Age,PG-13,12-10-2007,114.0,6.9,Cate Blanchett,58073.0,William Nicholson,2007
214,22000000.0,Universal Pictures,USA,Billy Ray,Biography,33231264.0,Breach,PG-13,16-02-2007,110.0,7.0,Chris Cooper,53763.0,Adam Mazer,2007
215,15000000.0,Harpo Films,USA,Denzel Washington,Biography,30226144.0,The Great Debaters,PG-13,25-12-2007,126.0,7.6,Denzel Washington,50295.0,Robert Eisele,2007
216,55704.0,Peace Arch Entertainment Group,Canada,J.P. Schaefer,Biography,22000000.0,El asesino de John Lennon,R,01-08-2008,84.0,5.7,Chuck Cooper,9163.0,J.P. Schaefer,2007
217,9176787.0,Paramount Vantage,USA,Michael Winterbottom,Biography,16000000.0,A Mighty Heart,R,22-06-2007,108.0,6.7,Angelina Jolie,24917.0,John Orloff,2007
218,26814957.0,Columbia Pictures,UK,Justin Chadwick,Biography,35000000.0,The Other Boleyn Girl,PG-13,29-02-2008,115.0,6.7,Natalie Portman,89728.0,Peter Morgan,2008
219,29000000.0,Alcon Entertainment,USA,John Lee Hancock,Biography,255959475.0,The Blind Side,PG-13,20-11-2009,100.0,7.7,Quinton Aaron,242741.0,John Lee Hancock,2009
220,97104620.0,Universal Pictures,USA,Michael Mann,Biography,100000000.0,Public Enemies,R,01-07-2009,140.0,7.0,Christian Bale,244316.0,Ronan Bennett,2009
221,11001272.0,GK Films,UK,Jean-Marc Vallée,Biography,35000000.0,The Young Victoria,PG,08-01-2010,100.0,7.3,Emily Blunt,49189.0,Julian Fellowes,2009
222,40000000.0,Columbia Pictures,USA,Nora Ephron,Biography,94125426.0,Julie & Julia,PG-13,07-08-2009,118.0,7.0,Amy Adams,86198.0,Nora Ephron,2009
223,20000000.0,Fox Searchlight Pictures,USA,George Tillman Jr.,Biography,36842118.0,Notorious,R,16-01-2009,122.0,6.7,Jamal Woolard,34791.0,Reggie Rock Bythewood,2009
224,4444637.0,Pathé Renn Productions,UK,Jane Campion,Biography,8500000.0,Bright Star,PG,09-10-2009,119.0,7.0,Abbie Cornish,22535.0,Jane Campion,2009
225,37491364.0,Warner Bros.,USA,Clint Eastwood,Biography,60000000.0,Invictus,PG-13,11-12-2009,134.0,7.4,Morgan Freeman,132427.0,Anthony Peckham,2009
226,2035566.0,EuropaCorp,France,Glenn Ficarra,Biography,13000000.0,Una pareja dispareja,R,07-01-2011,102.0,6.6,Jim Carrey,82466.0,John Requa,2009
227,31670931.0,DreamWorks,UK,Joe Wright,Biography,60000000.0,The Soloist,PG-13,24-04-2009,117.0,6.7,Jamie Foxx,45900.0,Susannah Grant,2009
228,449558.0,Columbia Pictures Corporation,UK,Tom Hooper,Biography,10000000.0,The Damned United,R,27-03-2009,98.0,7.6,Colm Meaney,34976.0,Peter Morgan,2009
229,40000000.0,Columbia Pictures,USA,David Fincher,Biography,96962694.0,The Social Network,PG-13,01-10-2010,120.0,7.7,Jesse Eisenberg,521956.0,Aaron Sorkin,2010
230,15000000.0,See-Saw Films,UK,Tom Hooper,Biography,138797449.0,The King's Speech,R,25-12-2010,118.0,8.0,Colin Firth,544927.0,David Seidler,2010
231,25000000.0,Closest to the Hole Productions,USA,David O. Russell,Biography,93617009.0,The Fighter,R,17-12-2010,116.0,7.8,Mark Wahlberg,294996.0,Scott Silver,2010
232,9528092.0,River Road Entertainment,USA,Doug Liman,Biography,22000000.0,Fair Game,PG-13,03-12-2010,108.0,6.8,Naomi Watts,40837.0,Jez Butterworth,2010
233,6783129.0,Omega Entertainment,USA,Tony Goldwyn,Biography,12500000.0,Conviction,R,05-11-2010,107.0,7.2,Hilary Swank,37145.0,Pamela Gray,2010
234,50000000.0,Columbia Pictures,USA,Bennett Miller,Biography,75605492.0,Moneyball,PG-13,23-09-2011,133.0,7.6,Brad Pitt,302465.0,Steven Zaillian,2011
235,5844868.0,HBO Films,USA,Robert Harmon,Thriller,6000000.0,The Hitcher,R,21-02-1986,97.0,7.3,Rutger Hauer,36191.0,Eric Red,1986
236,1131399.0,Edward R. Pressman Film,UK,Bob Swaim,Thriller,987987787.0,Half Moon Street,R,26-09-1986,90.0,5.4,Sigourney Weaver,2157.0,Edward Behr,1986
237,750000.0,"Rank Organisation, The",UK,David Drury,Thriller,9541477.5,Defense of the Realm,PG,21-11-1986,96.0,6.6,Gabriel Byrne,1625.0,Martin Stellman,1986
238,1500000.0,Portreeve,UK,Simon Langton,Thriller,9541477.5,The Whistle Blower,PG,10-07-1987,100.0,6.2,Michael Caine,1672.0,Julian Bond,1986
239,6000000.0,Fourth Protocol,UK,John Mackenzie,Thriller,12423831.0,The Fourth Protocol,R,28-08-1987,119.0,6.5,Michael Caine,7532.0,George Axelrod,1987
240,500283.0,Tapestry Films,USA,Rick King,Thriller,9082955.0,The Killing Time,R,23-10-1987,94.0,5.4,Beau Bridges,763.0,Don Bohlinger,1987
241,459824.0,Orion Pictures,USA,Peter Yates,Thriller,14000000.0,The House on Carroll Street,PG,04-03-1988,101.0,6.2,Kelly McGillis,1844.0,Walter Bernstein,1988
242,87585.0,Epic Productions,USA,Peter Masterson,Thriller,337812.0,Night Game,R,15-09-1989,95.0,4.9,Roy Scheider,498.0,Spencer Eastman,1989
243,18000000.0,Morgan Creek Productions,USA,John Schlesinger,Thriller,29381956.0,Pacific Heights,R,28-09-1990,102.0,6.4,Melanie Griffith,15129.0,Daniel Pyne,1990
244,1785.0,Middle Fork Productions,USA,Richard Harrah,Thriller,10000000.0,The Canyon,R,23-10-2009,100.0,5.9,Eion Bailey,3453.0,Steve Allrich,2009
245,2500000.0,New Century Entertainment Corporation,Canada,Tibor Takács,Fantasy,13539458.0,Túnel al infierno,PG-13,15-05-1987,85.0,6.0,Stephen Dorff,11435.0,Michael Nankin,1987
246,800000.0,Cannon Films,USA,Ruggero Deodato,Fantasy,4000000.0,The Barbarians,R,20-03-1987,87.0,4.9,David Paul,2538.0,Alberto Piferi,1987
247,3000000.0,Vista Organization,USA,Amy Holden Jones,Fantasy,9868521.0,Maid to Order,PG,31-07-1987,93.0,5.5,Ally Sheedy,2786.0,Amy Holden Jones,1987
248,355253.0,"Cannon Group, The",USA,David Irving,Fantasy,22750758.0,Rumpelstiltskin,G,1987-04,84.0,5.4,Amy Irving,444.0,Jacob Grimm,1987
249,3500000.0,De Laurentiis Entertainment Group (DEG),USA,Stan Winston,Fantasy,4385516.0,Pumpkinhead,R,13-01-1989,86.0,6.2,Lance Henriksen,15572.0,Ed Justin,1988
250,7000000.0,Universal Pictures,USA,Wes Craven,Fantasy,19595031.0,The Serpent and the Rainbow,R,05-02-1988,98.0,6.5,Bill Pullman,18528.0,Wade Davis,1988
251,1705139.0,New Sky Communications Inc.,USA,Frank LaLoggia,Fantasy,4700000.0,Lady in White,PG-13,22-04-1988,113.0,6.7,Lukas Haas,5135.0,Frank LaLoggia,1988
252,31000000.0,Universal Pictures,USA,Steven Spielberg,Fantasy,43858790.0,Always,PG,22-12-1989,122.0,6.4,Richard Dreyfuss,23834.0,Jerry Belson,1989
253,6000000.0,New Line Cinema,USA,Stephen Hopkins,Fantasy,22168359.0,A Nightmare on Elm Street 5: The Dream Child,R,11-08-1989,89.0,5.1,Robert Englund,32517.0,Wes Craven,1989
254,151203.0,Trans World Entertainment (TWE),USA,Tibor Takács,Fantasy,8975895.0,"I, Madman",R,07-04-1989,89.0,6.1,Jenny Wright,2093.0,David Chaskin,1989
255,2032973.0,Vision PDG,USA,Tibor Takács,Fantasy,6500000.0,Gate 2: The Trespassers,R,28-02-1992,90.0,4.7,Louis Tripp,1308.0,Michael Nankin,1990
257,8500000.0,Paramount Pictures,USA,Tom Holland,Fantasy,15171475.0,Thinner,R,25-10-1996,93.0,5.7,Joe Mantegna,22170.0,Stephen King,1996
258,24042490.0,Miramax,USA,Troy Nixey,Fantasy,25000000.0,Don't Be Afraid of the Dark,R,26-08-2011,99.0,5.6,Katie Holmes,42545.0,Guillermo del Toro,2010
259,8620929.0,De Laurentiis Entertainment Group (DEG),USA,Michael Mann,Crime,15000000.0,Manhunter,R,15-08-1986,120.0,7.2,William Petersen,54000.0,Thomas Harris,1986
260,7153487.0,Neue Constantin Film,Italy,Jean-Jacques Annaud,Crime,10000000.0,The Name of the Rose,R,24-09-1986,130.0,7.8,Sean Connery,86991.0,Umberto Eco,1986
261,1900000.0,Hemdale,USA,Tim Hunter,Crime,4600000.0,River's Edge,R,08-05-1987,99.0,7.1,Crispin Glover,12862.0,Neal Jimenez,1986
262,2347000.0,Cinema '85,USA,James Foley,Crime,6500000.0,At Close Range,R,18-04-1986,111.0,7.0,Sean Penn,11607.0,Elliott Lewitt,1986
263,15395684.142857144,American Filmworks,USA,Sidney Lumet,Crime,25147055.0,The Morning After,R,25-12-1986,103.0,6.0,Jane Fonda,4943.0,James Cresson,1986
264,5186646.0,Cannon Group,USA,John Frankenheimer,Crime,24291368.285714287,52 Pick-Up,R,07-11-1986,110.0,6.4,Roy Scheider,3866.0,Elmore Leonard,1986
265,7634909.0,Columbia Pictures Corporation,USA,Thomas Michael Donnelly,Crime,33187052.428571433,Quicksilver,PG,14-02-1986,105.0,5.6,Kevin Bacon,3720.0,Thomas Michael Donnelly,1986
266,12303904.0,TriStar Pictures,USA,Richard Pearce,Crime,42082736.571428575,No Mercy,R,19-12-1986,106.0,5.7,Richard Gere,5564.0,James Carabatsos,1986
267,5794184.0,HandMade Films,UK,Neil Jordan,Crime,50978420.71428572,Mona Lisa,R,13-06-1986,104.0,7.4,Bob Hoskins,10747.0,Neil Jordan,1986
268,21483.0,Les Films Plain Chant,France,Leos Carax,Crime,59874104.857142866,Mauvais Sang,R,26-11-1986,116.0,7.3,Michel Piccoli,4922.0,Leos Carax,1986
269,502237.0,Metro-Goldwyn-Mayer (MGM),USA,Alan J. Pakula,Crime,68769789.0,Dream Lover,R,02-04-1986,104.0,5.1,Kristy McNichol,405.0,Jon Boorstin,1986
270,164187.0,T. Films,France,André Téchiné,Crime,46884894.5,Scene of the Crime,R,1987-05,90.0,6.9,Nicolas Giraudi,565.0,André Téchiné,1986
271,25000000.0,Paramount Pictures,USA,Brian De Palma,Crime,76270454.0,The Untouchables,R,03-06-1987,119.0,7.9,Kevin Costner,234254.0,Oscar Fraley,1987
272,15000000.0,Twentieth Century Fox Film Corporation,USA,Oliver Stone,Crime,43848100.0,Wall Street,R,11-12-1987,126.0,7.4,Charlie Sheen,126195.0,Stanley Weiser,1987
273,10893939.0,Twentieth Century Fox Film Corporation,USA,Marek Kanievska,Crime,12396383.0,Less Than Zero,R,06-11-1987,98.0,6.4,Andrew McCarthy,15500.0,Bret Easton Ellis,1987
274,6787878.0,Orion Pictures,USA,John Schlesinger,Crime,18753438.0,The Believers,R,10-06-1987,114.0,6.1,Martin Sheen,4900.0,Mark Frost,1987
275,10278549.0,Columbia Pictures Corporation,USA,Ridley Scott,Crime,17000000.0,Someone to Watch Over Me,R,09-10-1987,106.0,6.1,Tom Berenger,7854.0,Howard Franklin,1987
276,25205460.0,Amercent Films,USA,Bob Rafelson,Crime,29000000.0,Black Widow,R,06-02-1987,102.0,6.3,Debra Winger,7132.0,Ronald Bass,1987
277,2585639.0,Filmhaus,USA,David Mamet,Crime,6889999.0,House of Games,R,14-10-1987,102.0,7.3,Lindsay Crouse,17508.0,David Mamet,1987
278,2877571.0,Not specified,USA,Peter Werner,Crime,10000000.0,No Man's Land,R,23-10-1987,100.0,6.1,Charlie Sheen,3297.0,Dick Wolf,1987
279,7989876.0,TriStar Pictures,USA,Peter Yates,Crime,18782400.0,Suspect,R,23-10-1987,121.0,6.6,Cher,7506.0,Eric Roth,1987
280,1119112.0,Golan-Globus Productions,USA,Jerry Schatzberg,Crime,5000000.0,Street Smart,R,20-03-1987,97.0,6.4,Christopher Reeve,2096.0,David Freeman,1987
281,5715174.0,Gladden Entertainment,USA,Emilio Estevez,Crime,8756635.0,Wisdom,R,02-01-1987,109.0,5.7,Emilio Estevez,2659.0,Emilio Estevez,1987
282,3107551.0,Columbia Pictures,UK,Michael Radford,Crime,5300000.0,White Mischief,R,06-05-1988,107.0,6.3,Sarah Miles,2171.0,James Fox,1987
283,354704.0,Empire Pictures,USA,Renny Harlin,Crime,1300000.0,Prison,R,08-12-1987,102.0,5.9,Lane Smith,3019.0,Irwin Yablans,1987
284,6916591.0,De Laurentiis Entertainment Group (DEG),USA,Curtis Hanson,Crime,12640385.0,The Bedroom Window,R,16-01-1987,112.0,6.4,Steve Guttenberg,3650.0,Anne Holden,1987
285,969205.0,Cineplex-Odeon Films,UK,Tony Bill,Crime,7338174.666666667,Five Corners,R,1988-05,90.0,6.3,Jodie Foster,2584.0,John Patrick Shanley,1987
286,1262091.0,Great American Films Limited Partnership,USA,Abel Ferrara,Crime,7759758.333333333,China Girl,R,25-09-1987,90.0,6.1,James Russo,1214.0,Nicholas St. John,1987
287,187920.0,DGS Productions,USA,Douglas Grossman,Crime,8181342.0,Hell High,R,12-05-1989,84.0,5.0,Maureen Mooney,464.0,Leo Evans,1989
288,1730337.0,First Take,USA,Fred Walton,Crime,98827598.0,The Rosary Murders,R,14-04-1988,105.0,5.7,Donald Sutherland,960.0,William X. Kienzle,1987
289,15000000.0,Orion Pictures,USA,Alan Parker,Crime,34603943.0,Mississippi Burning,R,27-01-1989,128.0,7.8,Gene Hackman,70539.0,Chris Gerolmo,1988
290,23000000.0,Cinema City Films,USA,Robert Towne,Crime,41292551.0,Tequila Sunrise,R,02-12-1988,115.0,6.0,Mel Gibson,24708.0,Robert Towne,1988
291,17637950.0,Warner Bros.,USA,Roman Polanski,Crime,20000000.0,Frantic,R,26-02-1988,120.0,6.9,Harrison Ford,41608.0,Roman Polanski,1988
292,2835116.0,Double Play,USA,Sidney Lumet,Crime,3000000.0,Running on Empty,PG-13,09-09-1988,116.0,7.7,River Phoenix,11312.0,Naomi Foner,1988
293,241647.0,Hemdale,USA,Martin Campbell,Crime,9974446.0,Criminal Law,R,28-04-1989,117.0,5.7,Gary Oldman,2928.0,Mark Kasdan,1988
294,566861.0,Golan-Globus Productions,USA,Michael Winner,Crime,960040.0,Appointment with Death,PG,27-04-1988,100.0,6.2,Peter Ustinov,2554.0,Agatha Christie,1988
295,892075.0,Cadrage,UK,Mira Nair,Crime,2080046.0,Salaam Bombay!,R,07-10-1988,113.0,8.0,Shafiq Syed,7139.0,Hriday Lani,1988
296,870825.0,Atlantic Entertainment Group,UK,Mike Figgis,Crime,1791328.0,Stormy Monday,R,1988-05,93.0,6.3,Melanie Griffith,2958.0,Mike Figgis,1988
297,8440.0,In-Gear Film Production,Hong Kong,Kar-Wai Wong,Crime,253235.0,As Tears Go By,R,02-05-2008,102.0,7.1,Andy Lau,6485.0,Jeffrey Lau,1988
